id(T),xyz(T),leftoright(S),lane_numer(S),lane_width(R),lane_cur(R),grade(R),slope(R),fliction(R),belt_type(R),curb_height(R)
0,429632.977 4414371.966 58.392 429632.744 4414372.015 58.392 429632.256 4414372.124 58.394 429631.768 4414372.234 58.396 429631.280 4414372.343 58.399 429630.792 4414372.452 58.401 429630.749 4414372.462 58.401 429630.259 4414372.560 58.402 429629.768 4414372.658 58.404 429629.278 4414372.756 58.405 429628.788 4414372.854 58.407 429628.409 4414372.930 58.408 429627.919 4414373.028 58.410 429627.429 4414373.127 58.413 429626.938 4414373.225 58.415 429626.448 4414373.323 58.417 429626.301 4414373.353 58.418 429625.811 4414373.453 58.420 429625.321 4414373.552 58.423 429624.831 4414373.652 58.425 429624.341 4414373.752 58.428 429624.246 4414373.771 58.428 429623.756 4414373.871 58.431 429623.266 4414373.970 58.434 429622.776 4414374.070 58.437 429622.286 4414374.170 58.440 429621.796 4414374.269 58.443 429621.768 4414374.275 58.443 429621.278 4414374.374 58.444 429620.788 4414374.474 58.446 429620.298 4414374.573 58.447 429619.808 4414374.673 58.449 429619.678 4414374.699 58.449 429619.188 4414374.798 58.451 429618.698 4414374.898 58.452 429618.208 4414374.997 58.454 429617.718 4414375.097 58.456 429617.634 4414375.114 58.456 429617.144 4414375.213 58.457 429616.654 4414375.311 58.458 429616.163 4414375.410 58.459 429615.673 4414375.508 58.460 429615.397 4414375.564 58.461 429614.907 4414375.663 58.462 429614.417 4414375.762 58.463 429613.927 4414375.861 58.464 429613.436 4414375.959 58.466 429613.255 4414375.996 58.466 429612.765 4414376.095 58.466 429612.275 4414376.194 58.467 429611.785 4414376.294 58.467 429611.295 4414376.393 58.468 429611.077 4414376.437 58.468 429610.587 4414376.536 58.474 429610.097 4414376.635 58.480 429609.607 4414376.733 58.486 429609.117 4414376.832 58.492 429608.994 4414376.857 58.493 429608.504 4414376.955 58.495 429608.014 4414377.054 58.498 429607.523 4414377.152 58.500 429607.033 4414377.251 58.503 429606.988 4414377.260 58.503 429606.498 4414377.359 58.506 429606.008 4414377.458 58.509 429605.518 4414377.557 58.512 429605.028 4414377.656 58.515 429604.822 4414377.698 58.516 429604.332 4414377.796 58.521 429603.841 4414377.894 58.526 429603.351 4414377.992 58.530 429602.861 4414378.090 58.535 429602.672 4414378.128 58.537 429602.182 4414378.226 58.540 429601.691 4414378.324 58.543 429601.201 4414378.422 58.545 429600.711 4414378.520 58.548 429600.413 4414378.579 58.550 429599.923 4414378.679 58.554 429599.433 4414378.778 58.558 429598.943 4414378.878 58.561 429598.453 4414378.977 58.565 429597.963 4414379.077 58.569 429597.473 4414379.177 58.573 429597.319 4414379.208 58.574 429596.829 4414379.307 58.577 429596.339 4414379.406 58.581 429595.849 4414379.506 58.584 429595.359 4414379.605 58.588 429595.013 4414379.675 58.590 429594.523 4414379.773 58.592 429594.032 4414379.870 58.593 429593.542 4414379.968 58.595 429593.052 4414380.066 58.597 429592.744 4414380.127 58.598 429592.254 4414380.225 58.598 429591.764 4414380.324 58.599 429591.273 4414380.422 58.599 429590.783 4414380.521 58.599 429590.293 4414380.619 58.600 429590.051 4414380.668 58.600 429589.561 4414380.768 58.602 429589.071 4414380.868 58.604 429588.581 4414380.969 58.607 429588.092 4414381.069 58.609 429587.602 4414381.169 58.611 429587.112 4414381.269 58.613 429586.957 4414381.301 58.614 429586.467 4414381.401 58.617 429585.977 4414381.501 58.619 429585.487 4414381.602 58.622 429584.998 4414381.702 58.624 429584.689 4414381.765 58.626 429584.199 4414381.863 58.629 429583.708 4414381.960 58.633 429583.218 4414382.058 58.636 429582.727 4414382.155 58.640 429582.275 4414382.245 58.643 429581.785 4414382.345 58.645 429581.295 4414382.444 58.647 429580.805 4414382.544 58.649 429580.315 4414382.644 58.652 429580.211 4414382.665 58.652 429579.721 4414382.763 58.653 429579.230 4414382.861 58.654 429578.740 4414382.958 58.655 429578.250 4414383.056 58.656 429578.010 4414383.104 58.657 429577.520 4414383.203 58.658 429577.030 4414383.302 58.660 429576.540 4414383.400 58.661 429576.049 4414383.499 58.663 429575.673 4414383.575 58.664 429575.183 4414383.675 58.664 429574.693 4414383.775 58.664 429574.203 4414383.875 58.665 429573.713 4414383.975 58.665 429573.670 4414383.984 58.665 429573.180 4414384.081 58.669 429572.689 4414384.179 58.672 429572.199 4414384.276 58.676 429571.708 4414384.374 58.680 429571.522 4414384.411 58.681 429571.032 4414384.510 58.687 429570.542 4414384.609 58.693 429570.052 4414384.708 58.700 429569.562 4414384.807 58.706 429569.537 4414384.812 58.706 429569.047 4414384.910 58.708 429568.556 4414385.008 58.711 429568.066 4414385.106 58.713 429567.576 4414385.204 58.716 429567.526 4414385.214 58.716 429567.036 4414385.313 58.718 429566.546 4414385.412 58.720 429566.056 4414385.511 58.722 429565.566 4414385.610 58.723 429565.408 4414385.642 58.724 429564.918 4414385.740 58.727 429564.427 4414385.837 58.729 429563.937 4414385.935 58.732 429563.447 4414386.033 58.734 429563.329 4414386.056 58.735 429562.839 4414386.154 58.737 429562.349 4414386.253 58.740 429561.858 4414386.351 58.742 429561.368 4414386.449 58.744 429560.878 4414386.548 58.746 429560.388 4414386.646 58.749 429560.337 4414386.656 58.749 429559.847 4414386.755 58.751 429559.357 4414386.853 58.753 429558.867 4414386.952 58.756 429558.376 4414387.051 58.758 429558.370 4414387.052 58.758 429557.880 4414387.152 58.761 429557.390 4414387.252 58.763 429556.900 4414387.352 58.766 429556.410 4414387.452 58.768 429556.284 4414387.478 58.769 429555.794 4414387.576 58.771 429555.304 4414387.674 58.772 429554.813 4414387.773 58.774 429554.323 4414387.871 58.776 429554.313 4414387.873 58.776 429553.823 4414387.972 58.779 429553.333 4414388.071 58.783 429552.843 4414388.171 58.786 429552.353 4414388.270 58.789 429552.208 4414388.299 58.790 429551.718 4414388.398 58.792 429551.228 4414388.496 58.795 429550.738 4414388.595 58.797 429550.247 4414388.694 58.800 429549.757 4414388.793 58.802 429549.373 4414388.870 58.804 429548.883 4414388.969 58.805 429548.393 4414389.069 58.806 429547.903 4414389.168 58.807 429547.413 4414389.267 58.808 429547.167 4414389.317 58.809 429546.677 4414389.417 58.812 429546.187 4414389.516 58.814 429545.697 4414389.616 58.817 429545.207 4414389.715 58.820 429545.007 4414389.756 58.821 429544.517 4414389.855 58.824 429544.027 4414389.954 58.826 429543.537 4414390.053 58.829 429543.047 4414390.152 58.832 429542.557 4414390.251 58.835 429542.107 4414390.342 58.837 429541.617 4414390.441 58.838 429541.127 4414390.539 58.839 429540.636 4414390.638 58.841 429540.146 4414390.736 58.842 429540.047 4414390.756 58.842 429539.557 4414390.855 58.843 429539.067 4414390.954 58.843 429538.577 4414391.053 58.844 429538.087 4414391.152 58.844 429537.597 4414391.252 58.845 429537.107 4414391.351 58.846 429536.897 4414391.393 58.846 429536.407 4414391.493 58.848 429535.917 4414391.593 58.850 429535.427 4414391.693 58.852 429534.937 4414391.793 58.854 429534.734 4414391.834 58.855 429534.244 4414391.932 58.859 429533.753 4414392.029 58.863 429533.263 4414392.127 58.866 429532.773 4414392.225 58.870 429532.282 4414392.322 58.874 429531.792 4414392.420 58.878 429531.786 4414392.421 58.878 429531.296 4414392.520 58.881 429530.806 4414392.619 58.884 429530.316 4414392.718 58.887 429529.826 4414392.817 58.890 429529.794 4414392.823 58.890 429529.304 4414392.920 58.891 429528.813 4414393.017 58.893 429528.323 4414393.115 58.894 429527.832 4414393.212 58.895 429527.342 4414393.309 58.896 429527.130 4414393.351 58.897 429526.640 4414393.449 58.898 429526.150 4414393.548 58.900 429525.659 4414393.646 58.901 429525.169 4414393.744 58.903 429525.096 4414393.759 58.903 429524.606 4414393.857 58.906 429524.115 4414393.955 58.908 429523.625 4414394.054 58.911 429523.135 4414394.152 58.913 429522.964 4414394.186 58.914 429522.474 4414394.284 58.915 429521.984 4414394.383 58.917 429521.493 4414394.481 58.918 429521.003 4414394.579 58.920 429520.979 4414394.584 58.920 429520.489 4414394.683 58.922 429519.999 4414394.782 58.925 429519.509 4414394.882 58.927 429519.019 4414394.981 58.929 429518.894 4414395.006 58.930 429518.404 4414395.106 58.933 429517.914 4414395.206 58.936 429517.424 4414395.306 58.939 429516.934 4414395.406 58.942 429516.445 4414395.506 58.945 429515.974 4414395.602 58.948 429515.484 4414395.701 58.951 429514.994 4414395.801 58.954 429514.504 4414395.900 58.957 429514.014 4414395.999 58.960 429513.524 4414396.099 58.963 429513.063 4414396.192 58.966 429512.573 4414396.292 58.969 429512.083 4414396.392 58.972 429511.593 4414396.491 58.975 429511.103 4414396.591 58.978 429510.642 4414396.685 58.981 429510.152 4414396.784 58.984 429509.662 4414396.883 58.986 429509.172 4414396.982 58.989 429508.682 4414397.081 58.991 429508.552 4414397.107 58.992 429508.062 4414397.206 58.994 429507.572 4414397.305 58.996 429507.082 4414397.404 58.999 429506.592 4414397.503 59.001 429506.142 4414397.594 59.003 429505.652 4414397.692 59.006 429505.161 4414397.789 59.008 429504.671 4414397.887 59.011 429504.181 4414397.985 59.014 429503.959 4414398.029 59.015 429503.469 4414398.128 59.017 429502.979 4414398.227 59.020 429502.489 4414398.326 59.022 429501.999 4414398.426 59.024 429501.789 4414398.468 59.025 429501.299 4414398.566 59.026 429500.808 4414398.664 59.027 429500.318 4414398.763 59.029 429499.828 4414398.861 59.030 429499.718 4414398.883 59.030 429499.228 4414398.983 59.030 429498.738 4414399.084 59.031 429498.248 4414399.184 59.031 429497.759 4414399.284 59.032 429497.667 4414399.303 59.032 429497.177 4414399.402 59.036 429496.687 4414399.501 59.041 429496.197 4414399.600 59.045 429495.707 4414399.699 59.049 429495.528 4414399.735 59.051 429495.038 4414399.835 59.053 429494.548 4414399.935 59.055 429494.058 4414400.035 59.057 429493.568 4414400.135 59.060 429493.475 4414400.154 59.060 429492.985 4414400.253 59.063 429492.495 4414400.352 59.065 429492.005 4414400.452 59.068 429491.515 4414400.551 59.070 429491.025 4414400.650 59.073 429490.535 4414400.749 59.075 429490.156 4414400.826 59.077 429489.666 4414400.925 59.075 429489.176 4414401.025 59.073 429488.686 4414401.124 59.071 429488.196 4414401.224 59.069 429488.097 4414401.244 59.069 429487.607 4414401.343 59.075 429487.117 4414401.443 59.080 429486.627 4414401.542 59.086 429486.137 4414401.641 59.092 429485.846 4414401.700 59.095 429485.356 4414401.799 59.097 429484.866 4414401.898 59.100 429484.376 4414401.997 59.102 429483.886 4414402.096 59.105 429483.848 4414402.104 59.105 429483.358 4414402.202 59.106 429482.868 4414402.301 59.107 429482.377 4414402.399 59.109 429481.887 4414402.498 59.110 429481.397 4414402.596 59.111 429481.353 4414402.605 59.111 429480.863 4414402.704 59.114 429480.373 4414402.803 59.116 429479.883 4414402.903 59.119 429479.393 4414403.002 59.122 429479.323 4414403.016 59.122 429478.833 4414403.115 59.125 429478.343 4414403.214 59.129 429477.853 4414403.313 59.132 429477.363 4414403.411 59.136 429477.221 4414403.440 59.137 429476.731 4414403.538 59.140 429476.241 4414403.637 59.143 429475.750 4414403.735 59.146 429475.260 4414403.834 59.149 429474.770 4414403.932 59.152 429474.670 4414403.952 59.153 429474.180 4414404.052 59.156 429473.690 4414404.153 59.159 429473.201 4414404.253 59.162 429472.711 4414404.354 59.165 429472.587 4414404.379 59.166 429472.097 4414404.479 59.169 429471.607 4414404.579 59.173 429471.117 4414404.679 59.176 429470.627 4414404.778 59.179 429470.541 4414404.796 59.180 429470.051 4414404.896 59.185 429469.561 4414404.996 59.189 429469.071 4414405.096 59.194 429468.581 4414405.196 59.199 429468.345 4414405.244 59.201 429467.855 4414405.344 59.203 429467.365 4414405.444 59.205 429466.875 4414405.544 59.207 429466.385 4414405.644 59.209 429466.207 4414405.680 59.210 429465.717 4414405.781 59.208 429465.228 4414405.882 59.206 429464.738 4414405.983 59.204 429464.248 4414406.084 59.202 429463.967 4414406.142 59.201 429463.477 4414406.239 59.202 429462.986 4414406.337 59.204 429462.496 4414406.434 59.205 429462.005 4414406.531 59.207 429461.515 4414406.629 59.208 429461.024 4414406.726 59.210 429460.534 4414406.824 59.211 429460.044 4414406.921 59.213 429459.553 4414407.018 59.214 429459.063 4414407.116 59.216 429458.572 4414407.213 59.217 429458.082 4414407.310 59.218 429457.591 4414407.408 59.220 429457.101 4414407.505 59.221 429456.611 4414407.603 59.223 429456.120 4414407.700 59.224 429455.630 4414407.797 59.226 429455.139 4414407.895 59.227 429454.649 4414407.992 59.229 429454.158 4414408.089 59.230 429453.668 4414408.187 59.232 429453.178 4414408.284 59.233 429452.687 4414408.382 59.234 429452.197 4414408.479 59.236 429451.706 4414408.576 59.237 429451.216 4414408.674 59.239 429450.726 4414408.771 59.240 429450.235 4414408.868 59.242 429449.745 4414408.966 59.243 429449.254 4414409.063 59.245 429448.764 4414409.160 59.246 429448.273 4414409.258 59.248 429447.783 4414409.355 59.249 429447.293 4414409.453 59.251 429446.802 4414409.550 59.252 429446.312 4414409.647 59.253 429445.821 4414409.745 59.255 429445.331 4414409.842 59.256 429444.840 4414409.939 59.258 429444.350 4414410.037 59.259 429443.860 4414410.134 59.261 429443.369 4414410.232 59.262 429442.879 4414410.329 59.264 429442.388 4414410.426 59.265 429441.898 4414410.524 59.267 429441.407 4414410.621 59.268 429440.917 4414410.718 59.269 429440.427 4414410.816 59.271 429439.936 4414410.913 59.272 429439.446 4414411.011 59.274 429438.955 4414411.108 59.275 429438.465 4414411.205 59.277 429437.974 4414411.303 59.278 429437.484 4414411.400 59.280 429436.994 4414411.497 59.281 429436.503 4414411.595 59.283 429436.013 4414411.692 59.284 429435.671 4414411.760 59.285,,,,,,,,,
1,429047.813 4415051.845 62.757 429048.263 4415052.064 62.756 429048.712 4415052.282 62.755 429049.162 4415052.501 62.753 429049.611 4415052.720 62.752 429050.061 4415052.939 62.751 429050.511 4415053.157 62.750 429050.960 4415053.376 62.749 429051.410 4415053.595 62.747 429051.860 4415053.813 62.746 429052.309 4415054.032 62.745 429052.759 4415054.251 62.744 429053.208 4415054.470 62.742 429053.658 4415054.688 62.741 429054.108 4415054.907 62.740 429054.557 4415055.126 62.739 429055.007 4415055.344 62.738 429055.457 4415055.563 62.736 429055.906 4415055.782 62.735 429056.356 4415056.001 62.734 429056.805 4415056.219 62.733 429057.255 4415056.438 62.732 429057.705 4415056.657 62.730 429058.154 4415056.875 62.729 429058.604 4415057.094 62.728 429059.054 4415057.313 62.727 429059.503 4415057.532 62.725 429059.953 4415057.750 62.724 429060.402 4415057.969 62.723 429060.852 4415058.188 62.722 429061.302 4415058.406 62.721 429061.529 4415058.517 62.720 429061.976 4415058.740 62.717 429062.424 4415058.963 62.714 429062.871 4415059.186 62.711 429063.319 4415059.409 62.708 429063.766 4415059.632 62.705 429064.214 4415059.855 62.702 429064.526 4415060.011 62.700 429064.972 4415060.236 62.697 429065.419 4415060.461 62.694 429065.865 4415060.687 62.691 429066.312 4415060.912 62.688 429066.758 4415061.137 62.685 429067.204 4415061.362 62.682 429067.576 4415061.550 62.679 429068.025 4415061.770 62.677 429068.474 4415061.990 62.675 429068.923 4415062.210 62.673 429069.372 4415062.430 62.671 429069.761 4415062.620 62.669 429070.209 4415062.841 62.667 429070.658 4415063.062 62.665 429071.106 4415063.283 62.663 429071.555 4415063.504 62.661 429072.003 4415063.725 62.659 429072.041 4415063.744 62.659 429072.488 4415063.968 62.655 429072.935 4415064.192 62.651 429073.382 4415064.416 62.647 429073.829 4415064.640 62.643 429074.276 4415064.865 62.639 429074.490 4415064.972 62.637 429074.935 4415065.200 62.634 429075.380 4415065.428 62.630 429075.825 4415065.656 62.627 429076.270 4415065.884 62.624 429076.628 4415066.068 62.621 429077.079 4415066.284 62.618 429077.530 4415066.500 62.614 429077.981 4415066.716 62.611 429078.432 4415066.931 62.608 429078.883 4415067.147 62.605 429079.334 4415067.363 62.601 429079.785 4415067.579 62.598 429080.061 4415067.711 62.596 429080.508 4415067.934 62.594 429080.956 4415068.157 62.592 429081.403 4415068.380 62.590 429081.851 4415068.603 62.588 429082.298 4415068.826 62.586 429082.683 4415069.018 62.584 429083.124 4415069.254 62.579 429083.564 4415069.490 62.573 429084.005 4415069.727 62.568 429084.446 4415069.963 62.563 429084.748 4415070.125 62.559 429085.195 4415070.348 62.553 429085.643 4415070.571 62.547 429086.090 4415070.794 62.540 429086.538 4415071.017 62.534 429086.985 4415071.240 62.528 429087.430 4415071.468 62.527 429087.875 4415071.695 62.525 429088.321 4415071.923 62.524 429088.766 4415072.150 62.522 429088.820 4415072.178 62.522 429089.267 4415072.402 62.518 429089.714 4415072.626 62.513 429090.161 4415072.850 62.509 429090.608 4415073.074 62.505 429091.055 4415073.298 62.501 429091.448 4415073.495 62.497 429091.891 4415073.726 62.494 429092.335 4415073.957 62.491 429092.778 4415074.188 62.488 429093.222 4415074.419 62.485 429093.665 4415074.650 62.482 429094.109 4415074.881 62.478 429094.458 4415075.063 62.476 429094.897 4415075.302 62.474 429095.336 4415075.541 62.471 429095.776 4415075.780 62.469 429096.215 4415076.019 62.466 429096.654 4415076.257 62.464 429097.093 4415076.496 62.462 429097.533 4415076.735 62.459 429097.972 4415076.974 62.457 429098.411 4415077.213 62.454 429098.850 4415077.452 62.452 429099.290 4415077.691 62.449 429099.729 4415077.930 62.447 429100.168 4415078.169 62.445 429100.607 4415078.408 62.442 429101.046 4415078.646 62.440 429101.486 4415078.885 62.437 429101.925 4415079.124 62.435 429102.364 4415079.363 62.433 429102.803 4415079.602 62.430 429103.243 4415079.841 62.428 429103.682 4415080.080 62.425 429104.121 4415080.319 62.423 429104.560 4415080.558 62.421 429104.999 4415080.797 62.418 429105.439 4415081.035 62.416 429105.756 4415081.208 62.414 429106.189 4415081.458 62.417 429106.622 4415081.708 62.420 429107.055 4415081.957 62.422 429107.488 4415082.207 62.425 429107.922 4415082.457 62.428 429108.355 4415082.707 62.431 429108.788 4415082.957 62.434 429109.221 4415083.207 62.436 429109.654 4415083.456 62.439 429110.087 4415083.706 62.442 429110.520 4415083.956 62.445 429110.572 4415083.986 62.445 429110.990 4415084.260 62.440 429111.408 4415084.535 62.435 429111.826 4415084.809 62.430 429112.244 4415085.083 62.425 429112.662 4415085.357 62.420 429113.080 4415085.632 62.414 429113.498 4415085.906 62.409 429113.916 4415086.180 62.404 429114.334 4415086.454 62.399 429114.752 4415086.729 62.394 429115.170 4415087.003 62.389 429115.588 4415087.277 62.384 429116.007 4415087.551 62.379 429116.425 4415087.826 62.374 429116.843 4415088.100 62.369 429117.261 4415088.374 62.363 429117.679 4415088.648 62.358 429118.097 4415088.923 62.353 429118.515 4415089.197 62.348 429118.933 4415089.471 62.343 429119.351 4415089.745 62.338 429119.769 4415090.020 62.333 429120.187 4415090.294 62.328 429120.251 4415090.336 62.327 429120.647 4415090.641 62.325 429121.043 4415090.947 62.323 429121.439 4415091.252 62.321 429121.835 4415091.557 62.318 429122.231 4415091.862 62.316 429122.627 4415092.168 62.314 429123.023 4415092.473 62.312 429123.419 4415092.778 62.310 429123.815 4415093.083 62.308 429124.211 4415093.389 62.305 429124.607 4415093.694 62.303 429125.003 4415093.999 62.301 429125.399 4415094.305 62.299 429125.795 4415094.610 62.297 429126.191 4415094.915 62.295 429126.587 4415095.220 62.293 429126.983 4415095.526 62.290 429127.379 4415095.831 62.288 429127.775 4415096.136 62.286 429128.171 4415096.441 62.284 429128.567 4415096.747 62.282 429128.963 4415097.052 62.280 429129.359 4415097.357 62.277 429129.755 4415097.662 62.275 429130.151 4415097.968 62.273 429130.547 4415098.273 62.271 429130.943 4415098.578 62.269 429131.273 4415098.833 62.267,,,,,,,,,
